410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm,slope_IR_VIS,label
1.6486486601421957,1.948275990575189,1.9280574547163385,2.1501706373101803,2.7333331483541943,2.358209006725828,2.3889739786917725,2.1325302416842447,2.431258965681112,1.6153846617069676,3.2051280498491392,2.0,1.8461538024739856,1.8333334153875969,2.300000011358663,2.4873095647075503,1.666666628339706,1.249999952972935,0.8108778649925096,PE
1.693693690628748,1.948275990575189,1.920863200187972,2.1501706373101803,2.7333331483541943,2.358209006725828,2.3889739786917725,2.1325302416842447,2.431258965681112,1.6153846617069676,2.1794871703531165,2.0,1.8461538024739856,1.6666666338449614,2.300000011358663,2.4873095647075503,1.666666628339706,1.249999952972935,0.800848671631025,PE
1.693693690628748,1.948275990575189,1.920863200187972,2.1501706373101803,2.7333331483541943,2.358209006725828,2.3889739786917725,2.1325302416842447,2.431258965681112,1.6153846617069676,3.0769230769230766,2.0,1.8461538024739856,1.6666666338449614,2.300000011358663,2.4873095647075503,1.666666628339706,1.249999952972935,0.800848671631025,PE
1.7117116688024705,1.948275990575189,1.920863200187972,2.1501706373101803,2.7333331483541943,2.358209006725828,2.3889739786917725,2.1325302416842447,2.431258965681112,1.6153846617069676,3.0769230769230766,2.0,1.8461538024739856,1.6666666338449614,2.300000011358663,2.4873095647075503,1.666666628339706,1.249999952972935,0.7969061244891159,PE
1.7117116688024705,1.948275990575189,1.920863200187972,2.1501706373101803,2.7333331483541943,2.358209006725828,2.3889739786917725,2.1325302416842447,2.431258965681112,1.6153846617069676,3.0769230769230766,2.0,1.8461538024739856,1.6666666338449614,2.300000011358663,2.4873095647075503,1.666666628339706,1.249999952972935,0.7969061244891159,PE
1.7117116688024705,1.948275990575189,1.920863200187972,2.1501706373101803,2.7333331483541943,2.358209006725828,2.3889739786917725,2.1325302416842447,2.431258965681112,1.6153846617069676,2.3076921432791795,2.0,1.8461538024739856,1.6666666338449614,2.300000011358663,2.4873095647075503,1.666666628339706,1.249999952972935,0.7969061244891159,PE
1.7117116688024705,1.948275990575189,1.920863200187972,2.1501706373101803,2.7333331483541943,2.358209006725828,2.3889739786917725,2.1325302416842447,2.431258965681112,1.6153846617069676,2.1794871703531165,2.0,1.8461538024739856,1.6666666338449614,2.300000011358663,2.4873095647075503,1.666666628339706,1.249999952972935,0.7969061244891159,PE
1.7117116688024705,1.948275990575189,1.920863200187972,2.1501706373101803,2.7333331483541943,2.358209006725828,2.3889739786917725,2.1325302416842447,2.431258965681112,1.6153846617069676,2.1794871703531165,2.0,1.8461538024739856,1.6666666338449614,2.300000011358663,2.4873095647075503,1.666666628339706,1.249999952972935,0.7969061244891159,PE
1.7027027647678554,1.948275990575189,1.920863200187972,2.1501706373101803,2.7333331483541943,2.358209006725828,2.3889739786917725,2.1325302416842447,2.431258965681112,1.6153846617069676,2.1794871703531165,2.0,1.8461538024739856,1.6666666338449614,2.300000011358663,2.4873095647075503,1.666666628339706,1.249999952972935,0.7988725152246448,PE
1.7117116688024705,1.948275990575189,1.920863200187972,2.1501706373101803,2.7333331483541943,2.358209006725828,2.3889739786917725,2.1325302416842447,2.431258965681112,1.6153846617069676,2.1794871703531165,2.0,1.8461538024739856,1.6666666338449614,2.300000011358663,2.4873095647075503,1.666666628339706,1.249999952972935,0.7969061244891159,PE
1.7207207429415778,1.948275990575189,1.920863200187972,2.1501706373101803,2.7333331483541943,2.358209006725828,2.3889739786917725,2.1325302416842447,2.431258965681112,1.6153846617069676,2.1794871703531165,2.0,1.8461538024739856,1.6666666338449614,2.300000011358663,2.4873095647075503,1.666666628339706,1.249999952972935,0.7949493535026916,PE
1.7207207429415778,1.948275990575189,1.920863200187972,2.1501706373101803,2.7333331483541943,2.358209006725828,2.3889739786917725,2.1325302416842447,2.431258965681112,1.6153846617069676,3.0769230769230766,2.0,1.8461538024739856,1.6666666338449614,2.300000011358663,2.4873095647075503,1.666666628339706,1.249999952972935,0.7949493535026916,PE
1.7207207429415778,1.948275990575189,1.920863200187972,2.1501706373101803,2.7333331483541943,2.358209006725828,2.3889739786917725,2.1325302416842447,2.431258965681112,1.6153846617069676,3.0769230769230766,2.0,1.8461538024739856,1.6666666338449614,2.300000011358663,2.4873095647075503,1.666666628339706,1.249999952972935,0.7949493535026916,PE
1.7207207429415778,1.948275990575189,1.920863200187972,2.1501706373101803,2.7333331483541943,2.358209006725828,2.3889739786917725,2.1325302416842447,2.431258965681112,1.6153846617069676,2.1794871703531165,2.0,1.8461538024739856,1.6666666338449614,2.300000011358663,2.4873095647075503,1.666666628339706,1.249999952972935,0.7949493535026916,PE
